index,rooms,m2,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,price,year_of_build,condition,air_conditioning,energy_efficiency,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat,renewable_energy_performance_index_KWh/m2
0,5,175,2,1,450,13/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,1580000,1920,very good / refurbished,"autonomous, cold",f≥ 175 kwh/m² year,vincenzo monti,1 all'esterno,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold,
0,5,150,3,1,333,23/02/2023,sale,apartment | entire property | stately property class,6 floors,,495000,2011,new / under construction,"autonomous, cold/heat",b35.4 kwh/m² year,baggio,1 in garage/box,winter summer,,,,1,1,centralized,On the floor,methane powered,autonomous, cold/hot,354
0,2,68,1,T,50,26/01/2023,sale,apartment | entire property | stately property class,2 floors,libero,298000,,very good / refurbished,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",bovisa,,,,,,0,0,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,3,90,1,2,200,22/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,415000,1960,good / habitable,,g≥ 175 kwh/m² year,lorenteggio,,,,,,1,2,centralized,to radiators,gas powered,,,
0,2,75,1,T,200,06/09/2022,sale | income property,apartment | entire property | stately property class,5 floors,,350000,1900,very good / refurbished,"centralized, cold/heat",g≥ 175 kwh/m² year,navigli - darsena,,,,,,1,0,autonomous,to radiators,methane powered,centralized, cold/hot,
0,3,115,2,5,500,17/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,980000,1960,good / habitable,"autonomous, cold/heat",g297.12 kwh/m² year,duomo,,,,,,1,5,centralized,On the floor,methane powered,autonomous, cold/hot,
0,2,60,1,1,100,05/10/2022,sale,apartment | entire property | stately property class,6 floors,,350000,1960,very good / refurbished,"autonomous, cold/heat",d≥ 175 kwh/m² year,porta vittoria,,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold/hot,
0,2,47,1,4,80,23/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,159000,1960,very good / refurbished,system preparation,g175 kwh/m² year,certosa,,,,,,0,4,centralized,to radiators,methane powered,system preparation,,
0,5,150,2,7,192,10/11/2022,sale,apartment | entire property | medium property class,8 floors,libero,419000,,very good / refurbished,,"g≥ 3,51 kwh/m² year",bisceglie,1 in garage/box,,,,,1,7,centralized,to radiators,methane powered,,,
0,5,346,3+,3,900,20/02/2023,sale,apartment | entire property | luxury property,5 floors,,3950000,1904,very good / refurbished,"centralized, cold","f, edificio energia quasi zero",quadronno - crocetta,,,,,,1,3,centralized,to radiators,gas powered,centralized, cold,97
0,2,70,1,5,200,24/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,285000,1961,good / habitable,,g220.56 kwh/m² year,primaticcio,1 all'esterno,,,,,1,5,centralized,to radiators,methane powered,,,
0,4,119,2,2,,26/01/2023,sale,apartment | entire property | medium property class,3 floors,,570000,2022,new / under construction,"autonomous, cold",", edificio energia quasi zero",lorenteggio,,winter summer,,,,1,2,autonomous,by air,,autonomous, cold,
0,3,70,1,4,,10/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,280000,,very good / refurbished,autonomous,,certosa,,,,,,1,4,autonomous,,,autonomous,,
0,2,63,1,T,,22/02/2023,sale - download specifications,lofts | entire property | stately property class,1 floor,libero,340000,2021,new / under construction,autonomous,"a4≥ 3,51 kwh/m² year",pezzotti - meda,,,,,,0,0,autonomous,powered by heat pump,,autonomous,,
0,2,75,1,T,,24/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,285000,2023,new / under construction,"autonomous, cold",a50 kwh/m² year,affori,"1 in garage/box, 1 all'esterno",,,,,0,0,autonomous,to radiators,methane powered,autonomous, cold,
0,2,55,1,T,,06/02/2023,sale - download specifications,lofts | entire property | stately property class,1 floor,libero,320000,2021,new / under construction,autonomous,"a4≥ 3,51 kwh/m² year",pezzotti - meda,,,,,,0,0,autonomous,powered by heat pump,,autonomous,,
0,3,94,1,1,200,21/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,650000,,very good / refurbished,"autonomous, cold/heat",f219.68 kwh/m² year,de angeli,,winter summer,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,219
0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
0,110m²,2,T,,150,25/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,530000,1940,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,centrale,,,,,,1,0,autonomous,On the floor,gas powered,autonomous, cold/hot,
0,2,58,7,,,15/02/2023,sale,project,7 floors,,,,,"centralized, cold/heat",a≥ 175 kwh/m² year,casoretto,10 all'esterno,,7,01/03/2023 - 01/11/2023,,0,,autonomous,On the floor,solar powered,centralized, cold/hot,
0,3,90,2,,100,20/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,398000,1930,very good / refurbished,"autonomous, cold/heat",d150.1 kwh/m² year,morgagni,,,,,,1,3,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,131,2,1,250,21/02/2023,sale,apartment | bare ownership | stately property class,8 floors,libero,550000,1900,very good / refurbished,"autonomous, cold",f80.98 kwh/m² year,porta romana - medaglie d'oro,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold,
0,3,84,1,1,120,18/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,189000,1920,good / habitable,,,crescenzago,,,,,,0,1,autonomous,to radiators,methane powered,,,
0,5+,230,3+,1,650,07/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,1230000,1948,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,buenos aires,1 in garage/box,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,2,48,1,1,100,13/01/2023,sale,apartment | entire property | medium property class,3 floors,libero,260000,1920,very good / refurbished,,,pezzotti - meda,,,,,,0,1,autonomous,to radiators,methane powered,,,
0,3,80,1,2,130,20/02/2023,sale,apartment | entire property | economic property class,4 floors,,209000,1948,to be restructured,,g286.75 kwh/m² year,bovisa,,,,,,0,2,centralized,to radiators,gas powered,,,
0,3,125,2,,250,13/02/2023,sale,apartment | entire property | stately property class,7 floors,,580000,1968,good / habitable,"autonomous, cold/heat",e133.82 kwh/m² year,farini,1 in garage/box,winter summer,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,
0,1,60,1,R,150,29/08/2022,sale,lofts | entire property | stately property class,8 floors,libero,278000,1950,new / under construction,"autonomous, cold","e≥ 3,51 kwh/m² year",cascina dei pomi,,,,,,1,0,centralized,to radiators,gas powered,autonomous, cold,
0,3,64,1,2,190,24/02/2023,sale,apartment | entire property | medium property class,2 floors,,178000,1960,good / habitable,,g297.17 kwh/m² year,san siro,,,,,,0,2,centralized,to radiators,gas powered,,,
0,2,65,1,3,175,13/02/2023,sale,apartment | bare ownership | medium property class,9 floors,,159000,1969,good / habitable,"autonomous, cold/heat",g175 kwh/m² year,cimiano,,,,,,1,3,centralized,to radiators,gas powered,autonomous, cold/hot,
0,3,65,1,R,100,15/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,297000,1930,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,ripamonti,,,,,,0,0,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,2,64,1,S - T,100,15/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,280000,2023,new / under construction,"autonomous, cold/heat",,ponte nuovo,,,,,,0,2,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,3,120,2,4,333,24/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,550000,1969,good / habitable,"autonomous, cold/heat",g175 kwh/m² year,ascanio sforza,,,,,,1,4,centralized,by air,methane powered,autonomous, cold/hot,
0,2,50,1,T,150,15/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,230000,1960,very good / refurbished,"autonomous, cold/heat",c124.58 kwh/m² year,greco - segnano,,,,,,1,0,centralized,by air,powered by heat pump,autonomous, cold/hot,
0,4,130,2,9,333,18/02/2023,sale,apartment | entire property | medium property class,9 floors,libero,1400000,1960,good / habitable,"autonomous, cold",g199 kwh/m² year,pagano,,,,,,1,9,centralized,to radiators,methane powered,autonomous, cold,
0,3,90,1,4,150,03/01/2023,sale,apartment | entire property,4 floors,,185000,1960,very good / refurbished,"autonomous, cold/heat",e303.6 kwh/m² year,baggio,,winter summer,,,,0,4,centralized,to radiators,methane powered,autonomous, cold/hot,3036
0,3,65,2,1,120,15/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,330000,2023,new / under construction,"autonomous, cold/heat",,ponte nuovo,,,,,,0,1,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,3,73,2,T,80,16/01/2023,sale,apartment | entire property | stately property class,3 floors,libero,335000,2013,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,gambara,,,,,,0,0,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,5,151,2,2,525,23/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,1190000,1950,very good / refurbished,"autonomous, cold/heat",d110.86 kwh/m² year,quadronno - crocetta,1 in garage/box,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,
0,3,90,2,T,100,23/02/2023,sale,lofts | entire property | medium property class,3 floors,libero,450000,1900,very good / refurbished,system preparation,,pezzotti - meda,,,,,,0,0,autonomous,to radiators,methane powered,system preparation,,
0,1,35,1,7,100,21/02/2023,sale,attic | entire property | stately property class,8 floors,libero,280000,1960,good / habitable,,g373.92 kwh/m² year,ticinese,,,,,,1,7,centralized,to radiators,gas powered,,,
0,3,70,1,6,170,18/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,465000,1960,very good / refurbished,system preparation,"e≥ 3,51 kwh/m² year",città studi,,,,,,1,6,centralized,to radiators,gas powered,system preparation,,
0,3,110,1,4,300,19/01/2023,sale,apartment | entire property | medium property class,6 floors,,245000,1966,very good / refurbished,"autonomous, cold",f265.71 kwh/m² year,roserio,"1 in garage/box, 1 all'esterno",,,,,1,4,centralized,to radiators,methane powered,autonomous, cold,
0,2,70,1,T,,07/11/2022,sale,apartment | entire property | medium property class,6 floors,libero,255000,2006,good / habitable,"autonomous, cold",d174.91 kwh/m² year,chiesa rossa,1 in garage/box,,,,,1,0,,,,autonomous, cold,
0,2,70,1,1,,17/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,470000,1960,good / habitable,"autonomous, cold/heat",e115 kwh/m² year,solari,,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold/hot,
0,3,115,1,3,250,21/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,435000,1970,very good / refurbished,"autonomous, cold/heat",e129.7 kwh/m² year,dergano,1 in garage/box,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,90,2,6,190,23/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,350000,1950,very good / refurbished,"autonomous, cold/heat",d121.78 kwh/m² year,turro,,,,,,1,6,centralized,to radiators,gas powered,autonomous, cold/hot,
0,3,70,1,2,125,20/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,490000,1970,very good / refurbished,"autonomous, cold/heat",,farini,,,,,,0,2,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,130,1,4,291,09/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,439000,1930,good / habitable,,g≥ 175 kwh/m² year,parco trotter,,,,,,1,4,centralized,to radiators,methane powered,,,
0,5,155,2,7,580,10/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,750000,1960,good / habitable,"autonomous, cold/heat",e≥ 175 kwh/m² year,maggiolina,,,,,,1,7,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,57,1,1,,10/02/2023,sale | income property,apartment | entire property | stately property class,3 floors,,419000,2005,very good / refurbished,"autonomous, cold/heat",e137 kwh/m² year,corso san gottardo,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,2,70,1,4,,01/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,295000,1960,very good / refurbished,,e175 kwh/m² year,cermenate - abbiategrasso,,winter summer,,,,1,4,autonomous,to radiators,methane powered,,,351
0,3,100,1,4,167,06/02/2023,sale,apartment | entire property | luxury property,4 floors,libero,898000,1900,very good / refurbished,"autonomous, cold/heat",b48.79 kwh/m² year,garibaldi - corso como,1 all'esterno,,,,,1,4,autonomous,On the floor,gas powered,autonomous, cold/hot,
0,3,80,2,R,,09/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,450000,1960,very good / refurbished,"autonomous, cold/heat",g276.02 kwh/m² year,monte rosa - lotto,,,,,,1,0,centralized,On the floor,gas powered,autonomous, cold/hot,
0,2,76,1,2,120,16/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,340000,2022,new / under construction,"centralized, cold","a1≥ 3,51 kwh/m² year, edificio energia quasi zero",niguarda,,winter summer,,,,1,2,centralized,On the floor,methane powered,centralized, cold,351
0,3,91,1,4,208,19/01/2023,sale,apartment | entire property | economic property class,14 floors,,255000,1967,very good / refurbished,"autonomous, cold/heat",g312.35 kwh/m² year,gallaratese,1 all'esterno,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot,
0,4,178,2,4,625,16/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,1390000,1970,good / habitable,"autonomous, cold","g≥ 3,51 kwh/m² year",quadronno - crocetta,,winter summer,,,,1,4,centralized,to radiators,gas powered,autonomous, cold,351
0,3,150,2,1,150,15/02/2023,sale,apartment | entire property | luxury property,1 floor,libero,1350000,1800,new / under construction,"autonomous, cold/heat",f175 kwh/m² year,paolo sarpi,1 in garage/box,,,,,0,1,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,2,45,1,S,100,18/11/2022,sale,apartment | entire property | stately property class,3 floors,libero,130000,1920,to be restructured,,f≥ 175 kwh/m² year,città studi,,,,,,1,S,autonomous,to radiators,methane powered,,,
0,3,88,1,3,180,14/12/2022,sale,apartment | entire property | economic property class,6 floors,libero,177000,1967,to be restructured,,"g≥ 3,51 kwh/m² year",quartiere olmi,,,,,,1,3,centralized,to radiators,gas powered,,,19567
0,4,130,2,5,350,11/02/2023,sale,apartment | entire property | luxury property,4 floors,libero,2800000,1960,new / under construction,autonomous,b≥ 175 kwh/m² year,scala - manzoni,,,,,,1,5,autonomous,On the floor,methane powered,autonomous,,
0,2,41,1,R,150,20/02/2023,sale,apartment | entire property | medium property class,7 floors,,245000,1960,good / habitable,"centralized, cold",g≥ 175 kwh/m² year,piazza napoli,,,,,,1,0,centralized,On the floor,methane powered,centralized, cold,
